date,pollutant,zone,observed,trend,seasonal,residual
2024-03-01,NO2,High_Himal,8.157520075462276,8.260222994503701,1.9878922545679825,-2.0905951736094073
2024-04-01,NO2,High_Himal,7.182714879526431,8.312554630860154,0.45722632390241735,-1.58706607523614
2024-05-01,NO2,High_Himal,8.21640222408098,8.354228291868024,-0.270979165212544,0.13315309742550063
2024-06-01,NO2,High_Himal,10.082391945760111,8.385733501512592,1.1182211354685883,0.5784373087789323
2024-07-01,NO2,High_Himal,10.028906407090464,8.40364070207752,1.306817828932345,0.3184478760805973
2024-08-01,NO2,High_Himal,9.844321441541622,8.402192280109757,0.5697424223547619,0.8723867390771023
2024-09-01,NO2,High_Himal,9.06030416668671,8.387989028514678,1.003186895678642,-0.33087175750661046
2024-10-01,NO2,High_Himal,7.817445177108057,8.36576043904221,-0.9503023342497011,0.4019870723155474
2024-11-01,NO2,High_Himal,6.316735637413754,8.33465416408068,-3.0604846277702262,1.0425661011033007
2024-12-01,NO2,High_Himal,5.426633135275332,8.29626492467636,-2.175102840005258,-0.6945289493957691
2025-01-01,NO2,High_Himal,7.098186288848066,8.254934994600589,-0.5824442613422327,-0.5743044444102905
2025-02-01,NO2,High_Himal,6.6267406916823415,8.214883950512688,0.7743216237562016,-2.362464882586548
2025-03-01,NO2,High_Himal,10.30841996235248,8.182705501348968,2.2233556816962188,-0.09764122069270798
2025-04-01,NO2,High_Himal,8.15317366097957,8.165297709967884,0.459897730301619,-0.47202177928993283
2025-05-01,NO2,High_Himal,7.926425035193268,8.16972150435438,-0.5288810272654353,0.2855845581043237
2025-06-01,NO2,High_Himal,8.993859457879704,8.201249819133993,1.2719556934244138,-0.47934605467870295
2025-07-01,NO2,High_Himal,9.278259289861277,8.262263255567177,0.930580293408484,0.08541574088561532
2025-08-01,NO2,High_Himal,8.388554533921106,8.354616874080879,0.5265684488286153,-0.4926307889883885
2025-09-01,NO2,High_Himal,9.81794859338122,8.461533659410641,1.1009889365111147,0.25542599745946326
2025-10-01,NO2,High_Himal,7.531443105138976,8.5581191767441,-1.182670097076217,0.15599402547109342
2025-11-01,NO2,High_Himal,5.137074009327469,8.643264569173189,-3.2535787989133813,-0.2526117609323393
2025-12-01,NO2,High_Himal,6.339532816790408,8.72711600990786,-2.187267318407026,-0.20031587471042656
2026-01-01,NO2,High_Himal,9.213602607941391,8.811610875453109,-0.27822251908943796,0.6802142515777199
2026-02-01,NO2,High_Himal,10.28634229131689,8.89702277557227,1.123861357777399,0.26545815796722216
2026-03-01,NO2,High_Himal,7.012381585487302,8.982880204564875,2.4363841078838364,-4.40688272696141
2026-04-01,NO2,High_Himal,9.9547530054243,9.068523024466966,0.45428594073713835,0.43194404022019484
2026-05-01,NO2,High_Himal,7.612758450697923,9.153313862144026,-0.804415678265137,-0.7361397331809663
2026-06-01,NO2,High_Himal,10.942745602733709,9.236595404109746,1.4412053808054224,0.26494481781853985
2026-07-01,NO2,High_Himal,9.481445316017249,9.3181775820301,0.5391139223725607,-0.3758461883854114
2019-01-01,NO2,High_Mountains,7.625213831487921,9.85805491715419,-2.4447571809719935,0.21191609530572464
2019-02-01,NO2,High_Mountains,7.0893147925384365,9.815923891483223,-2.159009914153056,-0.5675991847917299
2019-03-01,NO2,High_Mountains,7.56035608580805,9.7713576284345,-0.14135969257961795,-2.069641850046831
2019-04-01,NO2,High_Mountains,10.65685758582558,9.72464387113915,0.4819834248416519,0.45023028984477875
2019-05-01,NO2,High_Mountains,11.343186320346671,9.676989225458192,0.6925242425073385,0.9736728523811404
2019-06-01,NO2,High_Mountains,10.790743359988284,9.629668879818079,0.9107546033861107,0.2503198767840953
2019-07-01,NO2,High_Mountains,12.329914553295858,9.583550975959296,3.1639485543935395,-0.4175849770569773
2019-08-01,NO2,High_Mountains,11.27258552998933,9.53936469978545,1.241067671445316,0.4921531587585637
2019-09-01,NO2,High_Mountains,10.017333396458708,9.498030779128698,0.33853108360899065,0.1807715337210194
2019-10-01,NO2,High_Mountains,10.320208726477956,9.458948290488118,0.9168521391380213,-0.05559170314818296
2019-11-01,NO2,High_Mountains,8.809170042591271,9.411801011173146,-1.04561531394901,0.44298434536713494
2019-12-01,NO2,High_Mountains,5.796382580664827,9.373920334583442,-2.6199081037124774,-0.9576296502061368
2020-01-01,NO2,High_Mountains,6.214511639575418,9.350623060982223,-2.0884049561164164,-1.0477064652903874
2020-02-01,NO2,High_Mountains,8.042015331369944,9.34971266354159,-1.6823271562951136,0.3746298241234687
2020-03-01,NO2,High_Mountains,9.15208416130292,9.37023891285851,0.15156440943740357,-0.36971916099299307
2020-04-01,NO2,High_Mountains,9.557453082350872,9.412575427420782,0.6569702637956413,-0.5120926088655509
2020-05-01,NO2,High_Mountains,9.7704539045293,9.482467073705143,0.49525394001851714,-0.2072671091943601
2020-06-01,NO2,High_Mountains,11.152762261131524,9.588208235937921,0.9269789766978791,0.6375750484957248
2020-07-01,NO2,High_Mountains,11.888684248321791,9.726832292924016,2.7999972900566577,-0.6381453346588817
2020-08-01,NO2,High_Mountains,10.599877925606426,9.878791928535492,1.0483588630240688,-0.3272728659531339
2020-09-01,NO2,High_Mountains,11.164517673352677,10.019267656078558,0.4334491372845984,0.7118008799895197
2020-10-01,NO2,High_Mountains,10.447327815282437,10.125723261989044,0.5763851418157525,-0.25478058852235996
2020-11-01,NO2,High_Mountains,8.171337915610508,10.196548598443984,-1.4528466611324082,-0.5723640217010679
2020-12-01,NO2,High_Mountains,8.548634210960511,10.228416722570236,-2.5147568881543765,0.8349743765446522
2021-01-01,NO2,High_Mountains,9.290103407213648,10.222471841804232,-1.7408393599307874,0.8084709253402025
2021-02-01,NO2,High_Mountains,10.290477160469944,10.198504973974119,-1.1969479617708394,1.288920148266664
2021-03-01,NO2,High_Mountains,11.813162900330315,10.169117185873269,0.3797922048614677,1.2642535095955783
2021-04-01,NO2,High_Mountains,10.785758438568015,10.132405917380389,0.8383181676699064,-0.1849656464822793
2021-05-01,NO2,High_Mountains,8.099114106326251,10.074897621544435,0.32362045530673156,-2.2994039705249163
2021-06-01,NO2,High_Mountains,9.936713672079648,9.990464474058118,0.9666601634273418,-1.0204109654058122
2021-07-01,NO2,High_Mountains,13.619564298653344,9.892221529397116,2.4137150615303136,1.3136277077259155
2021-08-01,NO2,High_Mountains,9.312645629114169,9.78981355834008,0.8521813450177663,-1.329349274243679
2021-09-01,NO2,High_Mountains,9.520412466765338,9.694944874412608,0.5581588328769963,-0.7326912405242663
2021-10-01,NO2,High_Mountains,11.324746347470557,9.626102296622529,0.24605811281142753,1.4525859380366004
2021-11-01,NO2,High_Mountains,7.869663896848299,9.605276142490718,-1.85060718143574,0.11499493579332132
2021-12-01,NO2,High_Mountains,6.796379898990312,9.638699440520506,-2.4318379336183336,-0.4104816079118603
2022-01-01,NO2,High_Mountains,4.971555359125323,9.69892346700634,-1.3916816130683345,-3.3356864948126823
2022-02-01,NO2,High_Mountains,7.604409190940693,9.760713408523621,-0.6942771681006128,-1.462027049482316
2022-03-01,NO2,High_Mountains,11.51036551515027,9.821118327205141,0.5660065583117758,1.1232406296333526
2022-04-01,NO2,High_Mountains,13.728739148424646,9.892743706962984,1.0265389981309152,2.809456443330747
2022-05-01,NO2,High_Mountains,8.062006094243078,9.97644374096093,0.14873138853765244,-2.0631690352555045
2022-06-01,NO2,High_Mountains,9.921543647137147,10.060757811003766,1.0126324067557289,-1.1518465706223484
2022-07-01,NO2,High_Mountains,13.912711806757285,10.155603562667624,2.0305604520897536,1.7265477919999075
2022-08-01,NO2,High_Mountains,12.242720428102423,10.271855056635815,0.6459485513484777,1.3249168201181298
2022-09-01,NO2,High_Mountains,9.7174137397159,10.395705892155545,0.7010561207697414,-1.3793482732093878
2022-10-01,NO2,High_Mountains,9.88633004049824,10.50758779891354,-0.06336697048278664,-0.5578907879325143
2022-11-01,NO2,High_Mountains,8.572585960793143,10.595872040817058,-2.233646916776092,0.21036083675217654
2022-12-01,NO2,High_Mountains,10.31229159902481,10.654303280206614,-2.3679078177515365,2.0258961365697328
2023-01-01,NO2,High_Mountains,9.619481915661607,10.683197830253963,-1.0304220961879629,-0.033293818404393605
2023-02-01,NO2,High_Mountains,10.685927367546867,10.672765011528517,-0.17422713847012472,0.18738949448847464
2023-03-01,NO2,High_Mountains,12.46520486151236,10.619758158812713,0.5554563911914833,1.2899903115081628
2023-04-01,NO2,High_Mountains,11.596779486905366,10.54024775503782,1.2871338048209446,-0.23060207295339907
2023-05-01,NO2,High_Mountains,10.978329359593124,10.451007428474531,0.0157953869793868,0.5115265441392065
2023-06-01,NO2,High_Mountains,12.58016987475414,10.348848295662192,1.1113884455124174,1.119933133579531
2023-07-01,NO2,High_Mountains,11.062231379967816,10.225957581585797,1.5998263457429105,-0.7635525473608915
2023-08-01,NO2,High_Mountains,10.046277249372816,10.090891606579467,0.4389439495700493,-0.4835583067767004
2023-09-01,NO2,High_Mountains,11.320858601591592,9.957944215832429,0.9264486382677333,0.43646574749143063
2023-10-01,NO2,High_Mountains,8.45680490470922,9.839211715401872,-0.3556574515379288,-1.0267493591547225
2023-11-01,NO2,High_Mountains,5.855855162373792,9.744610745762028,-2.5721649070189634,-1.3165906763692732
2023-12-01,NO2,High_Mountains,7.841476990214915,9.689062307011703,-2.403167724038529,0.5555824072417401
2024-01-01,NO2,High_Mountains,9.163034250593196,9.678289136596916,-0.668224755126554,0.15296986912283295
2024-02-01,NO2,High_Mountains,9.716741667397166,9.710678645873859,0.361791229479594,-0.3557282079562878
2024-03-01,NO2,High_Mountains,9.155035199333067,9.781008618516635,0.3317638422299173,-0.9577372614134845
2024-04-01,NO2,High_Mountains,11.31417137674326,9.871068589853687,1.6185919720063502,-0.17548918511677591
2024-05-01,NO2,High_Mountains,12.692047285032112,9.964116743294673,-0.019083816479942936,2.747014358217383
2024-06-01,NO2,High_Mountains,10.828539696858773,10.060774055442051,1.2962633004164268,-0.5284976589997061
2024-07-01,NO2,High_Mountains,11.240039998174304,10.161445762528038,1.0752189069432567,0.003375328703009828
2024-08-01,NO2,High_Mountains,12.295165478614576,10.253964472661698,0.2439916458057797,1.7972093601470984
2024-09-01,NO2,High_Mountains,11.096349432783288,10.336217426248027,1.1793101993383128,-0.41917819280305046
2024-10-01,NO2,High_Mountains,10.37046434025739,10.410490169957638,-0.6507702412326625,0.6107444115324139
2024-11-01,NO2,High_Mountains,8.347995734737676,10.472070763404663,-2.9049190374635416,0.7808440087965547
2024-12-01,NO2,High_Mountains,7.749501968335197,10.510448106497751,-2.455311212401231,-0.3056349257613231
2025-01-01,NO2,High_Mountains,9.734330307305171,10.526593272278962,-0.3110881728302346,-0.4811747921435554
2025-02-01,NO2,High_Mountains,8.273511417608082,10.528103882936996,0.8998039561906684,-3.154396421519582
2025-03-01,NO2,High_Mountains,11.960266540376276,10.51882191631077,0.05279394538746291,1.388650678678042
2025-04-01,NO2,High_Mountains,11.7407198682558,10.496301778216592,1.9552215704367044,-0.7108034803974963
2025-05-01,NO2,High_Mountains,10.480322498633104,10.468078900903828,-0.023863838608168833,0.03610743633744384
2025-06-01,NO2,High_Mountains,11.869935218627718,10.4407955854925,1.4998174714871402,-0.0706778383519211
2025-07-01,NO2,High_Mountains,11.377505302540332,10.410190556875017,0.5268748595586998,0.4404398861066152
2025-08-01,NO2,High_Mountains,9.7423094763811,10.380913128711004,0.05510213449487025,-0.6937057868247738
2025-09-01,NO2,High_Mountains,12.433530595142344,10.349078178909364,1.4583862079759373,0.6260662082570416
2025-10-01,NO2,High_Mountains,9.47967339843843,10.309014728193617,-0.9357420487577451,0.10640071900255954
2025-11-01,NO2,High_Mountains,7.006099374302966,10.265577846878243,-3.2249736163667007,-0.03450485620857613
2025-12-01,NO2,High_Mountains,7.319573329655504,10.219852789835112,-2.5357096151905805,-0.36456984498902756
2026-01-01,NO2,High_Mountains,10.489426201624822,10.172798331729252,0.03971210948556732,0.2769157604100023
2026-02-01,NO2,High_Mountains,11.970884426876395,10.125048364124186,1.450883107944292,0.39495295480791626
2026-03-01,NO2,High_Mountains,8.206204978423617,10.076775527405928,-0.27379545607305245,-1.5967750929092581
2026-04-01,NO2,High_Mountains,13.16897864582655,10.027979634477598,2.301611951991915,0.8393870593570387
2026-05-01,NO2,High_Mountains,9.800699433519904,9.979018100394601,-0.01616912010105613,-0.1621495467736409
2026-06-01,NO2,High_Mountains,11.967592414036128,9.929854365559022,1.718661409432061,0.31907663904504524
2026-07-01,NO2,High_Mountains,9.485976059270554,9.880374312526392,-0.037105017803653065,-0.35729323545218605
2019-01-01,NO2,Middle_Mountains,12.632782847664249,14.873105427690374,-2.247201891036091,0.0068793110099658605
2019-02-01,NO2,Middle_Mountains,12.77209629704769,14.797407077058818,-1.426870502785065,-0.5984402772260626
2019-03-01,NO2,Middle_Mountains,14.335220816255712,14.716266642497798,0.6675189188730233,-1.0485647451151099
2019-04-01,NO2,Middle_Mountains,16.58683829524077,14.629565712294768,2.064661820090783,-0.10738923714478155
2019-05-01,NO2,Middle_Mountains,17.690779765217513,14.53812451958731,2.361998052876167,0.7906571927540362
2019-06-01,NO2,Middle_Mountains,16.293126581798166,14.443242720654505,0.7378024883834193,1.112081372760242
2019-07-01,NO2,Middle_Mountains,16.58996097622106,14.34604432935662,2.1400546745395137,0.10386197232492833
2019-08-01,NO2,Middle_Mountains,14.436279394932342,14.24715452422198,0.3378064389034021,-0.1486815681930409
2019-09-01,NO2,Middle_Mountains,13.616144574011166,14.1469710477691,-1.057633953475825,0.5268074797178919
2019-10-01,NO2,Middle_Mountains,14.088728197214902,14.044369417796666,0.024636719401133197,0.019722060017102194
2019-11-01,NO2,Middle_Mountains,13.169486632872644,13.922176358461101,-1.4944332468741535,0.7417435212856969
2019-12-01,NO2,Middle_Mountains,10.601396918645223,13.763428400225221,-2.8939495176670174,-0.2680819639129801
2020-01-01,NO2,Middle_Mountains,11.456303728797456,13.635619200731412,-2.012554546713146,-0.1667609252208102
2020-02-01,NO2,Middle_Mountains,12.53366683031994,13.554487087567237,-1.0334190152403122,0.012598757993014686
2020-03-01,NO2,Middle_Mountains,14.499895237043596,13.520396125783176,0.8916283599211613,0.08787075133925804
2020-04-01,NO2,Middle_Mountains,14.632159223400636,13.527010796564781,3.0955285223890843,-1.9903800955532294
2020-05-01,NO2,Middle_Mountains,13.698959151315458,13.568459806922114,2.045117286703589,-1.9146179423102438
2020-06-01,NO2,Middle_Mountains,13.48002891457504,13.646426734993529,0.7465480939838636,-0.9129459144023517
2020-07-01,NO2,Middle_Mountains,14.32003574783524,13.767231805756106,1.5281788886514647,-0.9753749465723303
2020-08-01,NO2,Middle_Mountains,14.715905909525166,13.944246481076075,0.005703445337840632,0.765955983111251
2020-09-01,NO2,Middle_Mountains,13.320394852418888,14.185648391400377,-0.9614822674644717,0.09622872848298236
2020-10-01,NO2,Middle_Mountains,14.115106726663152,14.487084380170923,-0.2578682116391266,-0.11410944186864569
2020-11-01,NO2,Middle_Mountains,12.349479907391183,14.817790068515825,-1.9810211356807108,-0.48728902544393016
2020-12-01,NO2,Middle_Mountains,12.373071810587364,15.09968734482768,-2.797725815865599,0.07111028162528221
2021-01-01,NO2,Middle_Mountains,13.65765733038475,15.2945623524214,-1.7682484583814118,0.1313434363447623
2021-02-01,NO2,Middle_Mountains,15.751152870321771,15.43892215126336,-0.6456687826040327,0.9578995016624443
2021-03-01,NO2,Middle_Mountains,20.602329926804863,15.559575082371229,1.0425929486745533,4.000161895759081
2021-04-01,NO2,Middle_Mountains,21.18635632968434,15.665434556137615,4.094347690222309,1.4265740833244145
2021-05-01,NO2,Middle_Mountains,13.32876881068568,15.76319735480087,1.7120941737461797,-4.1465227178613695
2021-06-01,NO2,Middle_Mountains,13.244612120136315,15.850965865690624,0.7674447909174373,-3.373798536471746
2021-07-01,NO2,Middle_Mountains,18.12019341236795,15.923923414621326,0.9153571798421555,1.2809128179044702
2021-08-01,NO2,Middle_Mountains,14.606938488664396,15.97947082422801,-0.3137629177139009,-1.0587694178497138
2021-09-01,NO2,Middle_Mountains,14.709371710109002,16.01303422717128,-0.8289923685935551,-0.47467014846872146
2021-10-01,NO2,Middle_Mountains,16.294350312578345,16.036127795666825,-0.509360667170962,0.7675831840824827
2021-11-01,NO2,Middle_Mountains,13.046721482915911,16.061125182432033,-2.442004877010459,-0.5723988225056615
2021-12-01,NO2,Middle_Mountains,12.660163405821976,16.082162011533534,-2.7219798994606674,-0.7000187062508907
2022-01-01,NO2,Middle_Mountains,9.15612446921494,16.08766012942886,-1.5092348554212445,-5.422300804792673
2022-02-01,NO2,Middle_Mountains,12.367502206155123,16.0846081419425,-0.2475793149115911,-3.4695266208757847
2022-03-01,NO2,Middle_Mountains,19.63038098192617,16.088346668201822,1.1303473724466913,2.4116869412776545
2022-04-01,NO2,Middle_Mountains,22.207590251846685,16.115674985851342,5.0857122618180615,1.00620300417728
2022-05-01,NO2,Middle_Mountains,11.39751052274525,16.165354115541714,1.3541915665838484,-6.122035159380312
2022-06-01,NO2,Middle_Mountains,16.543723553029885,16.218383555392347,0.7858003801156958,-0.460460382478157
2022-07-01,NO2,Middle_Mountains,16.42732426500207,16.26761668558352,0.3180921528160283,-0.1583845733974769
2022-08-01,NO2,Middle_Mountains,15.723965732125285,16.30112332939318,-0.6297321390190379,0.052574541751141624
2022-09-01,NO2,Middle_Mountains,14.306074611608771,16.301691988904892,-0.6626423554578972,-1.332975021838223
2022-10-01,NO2,Middle_Mountains,15.05615479587238,16.275853772484627,-0.711309455692289,-0.5083895209199571
2022-11-01,NO2,Middle_Mountains,13.79972860090544,16.234048605904437,-2.8720019416172686,0.43768193661827226
2022-12-01,NO2,Middle_Mountains,15.484525618097909,16.18216487811657,-2.6638694797301667,1.9662302197115054
2023-01-01,NO2,Middle_Mountains,14.929765238013566,16.126420855924156,-1.212203394531994,0.015547776621403386
2023-02-01,NO2,Middle_Mountains,16.5134550074861,16.056260536787477,0.17049577599445065,0.28669869470417453
2023-03-01,NO2,Middle_Mountains,19.102040920858805,15.96109182941919,0.9428307004364116,2.198118391003204
2023-04-01,NO2,Middle_Mountains,20.91034607326092,15.837763043880749,6.022419437231669,-0.949836407851496
2023-05-01,NO2,Middle_Mountains,17.505848919026892,15.685226116689002,1.018009705045575,0.8026130972923156
2023-06-01,NO2,Middle_Mountains,16.577045366321208,15.514331938654717,0.8751034631301456,0.18760996453634604
2023-07-01,NO2,Middle_Mountains,14.75507270137046,15.343628327329366,-0.2823677866420976,-0.3061878393168076
2023-08-01,NO2,Middle_Mountains,13.928503680833767,15.194301606254113,-0.9595129120479862,-0.30628501337236
2023-09-01,NO2,Middle_Mountains,15.025002292518016,15.083120925741591,-0.3754368879095633,0.31731825468598807
2023-10-01,NO2,Middle_Mountains,12.63529402160028,15.027692462251466,-0.8047064190787425,-1.5876920215724422
2023-11-01,NO2,Middle_Mountains,9.935722323507129,15.027964017871417,-3.1937692916170364,-1.8984724027472524
2023-12-01,NO2,Middle_Mountains,12.394852052490846,15.073124865502432,-2.6891298738321443,0.010857060820557152
2024-01-01,NO2,Middle_Mountains,12.90264365564967,15.133201917283591,-0.9048366561048968,-1.325721605529024
2024-02-01,NO2,Middle_Mountains,15.602685103442171,15.18829729690264,0.5982347131569118,-0.18384690661737935
2024-03-01,NO2,Middle_Mountains,15.996946235610077,15.247969920271213,0.5021293668757899,0.2468469484630731
2024-04-01,NO2,Middle_Mountains,24.44904036606351,15.324596850167696,6.87487355263092,2.2495699632648947
2024-05-01,NO2,Middle_Mountains,19.96902262667263,15.420094856350051,0.745770224767812,3.8031575455547646
2024-06-01,NO2,Middle_Mountains,17.606411296773913,15.51898497385434,1.078917200041743,1.008509122877829
2024-07-01,NO2,Middle_Mountains,14.39978007825313,15.59986262058215,-0.908725828476123,-0.2913567138528954
2024-08-01,NO2,Middle_Mountains,15.6531798491238,15.630876830704779,-1.2763386085868909,1.2986416270059138
2024-09-01,NO2,Middle_Mountains,14.861816507121336,15.597901335653555,-0.05392996549642998,-0.6821548630357892
2024-10-01,NO2,Middle_Mountains,14.148124167455324,15.499707235430257,-0.8925532262417707,-0.4590298417331624
2024-11-01,NO2,Middle_Mountains,12.195935174748453,15.359374492306852,-3.4968496093303436,0.33341029177194415
2024-12-01,NO2,Middle_Mountains,13.134382456184436,15.215618085725554,-2.720605264538834,0.6393696349977169
2025-01-01,NO2,Middle_Mountains,15.721142669081605,15.1062478746494,-0.5943684502975538,1.20926324472976
2025-02-01,NO2,Middle_Mountains,14.152389877716532,15.046903084816709,1.0160161776373091,-1.9105293847374867
2025-03-01,NO2,Middle_Mountains,22.10747594865673,15.022690739985624,0.003816569435329131,7.080968639235778
2025-04-01,NO2,Middle_Mountains,21.767061279524363,15.011171290477126,7.707638214969384,-0.951748225922147
2025-05-01,NO2,Middle_Mountains,14.799668028437305,15.001192184889952,0.4674098910374811,-0.6689340474901293
2025-06-01,NO2,Middle_Mountains,14.593992480334483,14.995051257773227,1.3068726803802035,-1.7079314578189475
2025-07-01,NO2,Middle_Mountains,14.312872211553913,14.991472105019994,-1.5365946497433487,0.8579947562772663
2025-08-01,NO2,Middle_Mountains,12.808915955369036,15.010706779036365,-1.5776930132247833,-0.6240978104425459
2025-09-01,NO2,Middle_Mountains,16.27968259744684,15.072715853340512,0.30054649218934265,0.9064202519169857
